source_file,mutation_number,mutant_operator_type,lineno,ast_depth,num_test_cover,num_executed,num_assert_tm,num_assert_tc,function_max_depth,function_avg_depth,class_max_depth,lineno_loc,loc_list,status
coverage.py,30,CRP,82,4,0,0,0,0,0,0,0,0,[],killed
coverage.py,31,CRP,113,4,0,0,0,0,0,0,0,0,[],killed
coverage.py,32,CRP,113,4,0,0,0,0,0,0,0,0,[],survived
coverage.py,33,CRP,153,4,0,0,0,0,0,0,0,0,[],survived
coverage.py,34,CRP,153,4,0,0,0,0,0,0,0,0,[],survived
coverage.py,35,DDL,23,2,0,0,0,0,0,0,0,0,[],survived
coverage.py,36,DDL,84,2,0,0,0,0,0,0,0,0,[],survived
coverage.py,37,DDL,115,2,0,0,0,0,0,0,0,0,[],survived
coverage.py,38,IOD,11,2,0,0,0,0,0,0,0,0,[],killed
coverage.py,39,IOD,15,2,0,0,0,0,0,0,0,0,[],killed
coverage.py,40,IOD,27,2,0,0,0,0,0,0,0,0,[],killed
coverage.py,41,IOD,84,2,0,0,0,0,0,0,0,0,[],survived
coverage.py,42,IOD,115,2,0,0,0,0,0,0,0,0,[],killed
coverage.py,43,IOP,11,2,0,0,0,0,0,0,0,0,[],survived
coverage.py,44,IOP,27,2,0,0,0,0,0,0,0,0,[],survived
coverage.py,45,LCR,61,5,14,53,17,17,7,5.928571428571429,7,126,"['128:142', '31:38', '64:70', '161:175', '177:191', '113:126', '56:62', '72:93', '40:47', '49:54', '144:159', '95:111']",killed
coverage.py,46,LOR,72,6,5,11,6,17,7,5.6,7,47,"['31:38', '72:93', '40:47', '95:111']",killed
coverage.py,47,LOR,74,8,1,1,2,17,7,7.0,7,13,['177:191'],killed
coverage.py,48,LOR,74,7,1,1,2,17,7,7.0,7,13,['177:191'],killed
coverage.py,49,ROR,32,8,14,399,17,17,7,5.928571428571429,7,126,"['128:142', '31:38', '64:70', '161:175', '177:191', '113:126', '56:62', '72:93', '40:47', '49:54', '144:159', '95:111']",killed
coverage.py,50,ROR,61,6,14,53,17,17,7,5.928571428571429,7,126,"['128:142', '31:38', '64:70', '161:175', '177:191', '113:126', '56:62', '72:93', '40:47', '49:54', '144:159', '95:111']",killed
coverage.py,51,SCD,11,2,0,0,0,0,0,0,0,0,[],survived
coverage.py,52,SCD,27,2,0,0,0,0,0,0,0,0,[],survived
utils.py,1,AOD,299,8,5,20,6,6,7,5.2,7,26,"['90:96', '114:123', '95:102', '104:112']",killed
utils.py,2,AOD,420,5,33,53,38,47,7,6.606060606060606,20,336,"['128:142', '161:175', '177:191', '113:126', '72:93', '144:159', '95:111', '354:360', '341:352', '387:393', '423:431', '412:421', '402:410', '481:495', '497:513', '515:525', '534:545', '547:558', '560:565', '574:583', '592:608', '617:628', '643:654', '630:641', '656:667', '676:683', '685:692', '720:732', '735:741', '803:823', '171:175', '180:201']",killed
utils.py,3,AOR,118,7,2,11,2,13,7,3.5,7,2,['74:77'],killed
utils.py,4,AOR,167,8,5,7,7,13,7,6.6,7,6,"['71:72', '65:66', '68:69', '53:57', '59:63']",killed
utils.py,5,AOR,283,5,3,3008,3,3,5,1.6666666666666667,5,5,['90:96'],killed
utils.py,6,AOR,299,9,5,20,6,6,7,5.2,7,26,"['90:96', '114:123', '95:102', '104:112']",killed
utils.py,7,AOR,393,6,47,1337,40,40,11,2.9361702127659575,11,192,"['268:282', '286:297', '315:329', '299:313', '9:16', '128:142', '31:38', '64:70', '161:175', '177:191', '113:126', '56:62', '72:93', '40:47', '49:54', '144:159', '95:111', '47:59']",killed
utils.py,8,AOR,420,6,33,53,38,47,7,6.606060606060606,20,336,"['128:142', '161:175', '177:191', '113:126', '72:93', '144:159', '95:111', '354:360', '341:352', '387:393', '423:431', '412:421', '402:410', '481:495', '497:513', '515:525', '534:545', '547:558', '560:565', '574:583', '592:608', '617:628', '643:654', '630:641', '656:667', '676:683', '685:692', '720:732', '735:741', '803:823', '171:175', '180:201']",killed
utils.py,9,ASR,57,5,1,1403,0,0,0,0.0,0,0,[],killed
utils.py,10,ASR,139,7,0,0,0,0,0,0,0,0,[],killed
utils.py,11,ASR,306,4,4,10,3,3,7,5.25,7,21,"['114:123', '95:102', '104:112']",killed
utils.py,12,ASR,393,5,47,1337,40,40,11,2.9361702127659575,11,192,"['268:282', '286:297', '315:329', '299:313', '9:16', '128:142', '31:38', '64:70', '161:175', '177:191', '113:126', '56:62', '72:93', '40:47', '49:54', '144:159', '95:111', '47:59']",killed
utils.py,13,BCR,165,5,7,7,11,13,7,6.428571428571429,7,12,"['71:72', '65:66', '68:69', '41:45', '47:51', '53:57', '59:63']",killed
utils.py,14,COD,60,7,1,1253,0,0,0,0.0,0,0,[],killed
utils.py,15,COD,60,6,1,1253,0,0,0,0.0,0,0,[],killed
utils.py,16,COD,106,5,3,10,4,13,7,4.333333333333333,7,5,"['41:45', '74:77']",killed
utils.py,17,COD,119,6,1,4,2,13,7,7.0,7,2,['74:77'],killed
utils.py,18,COD,144,4,7,7,11,13,7,6.428571428571429,7,12,"['71:72', '65:66', '68:69', '41:45', '47:51', '53:57', '59:63']",killed
utils.py,19,COD,169,7,5,7,7,13,7,6.6,7,6,"['71:72', '65:66', '68:69', '53:57', '59:63']",killed
utils.py,20,COD,250,5,1,28,0,0,0,0.0,0,0,[],killed
utils.py,21,COD,410,3,4,4,4,4,8,7.5,8,6,"['134:136', '147:150', '142:145', '138:140']",killed
utils.py,22,COI,16,1,3,8,3,3,5,1.6666666666666667,5,5,['90:96'],incompetent
utils.py,23,COI,60,4,1,1253,0,0,0,0.0,0,0,[],killed
utils.py,24,COI,65,3,9,229,13,13,7,5.777777777777778,7,14,"['71:72', '65:66', '68:69', '41:45', '47:51', '74:77', '53:57', '59:63']",killed
utils.py,25,COI,66,4,2,2,4,13,7,6.5,7,5,"['41:45', '74:77']",killed
utils.py,26,COI,68,5,2,179,2,13,7,3.5,7,2,['74:77'],killed
utils.py,27,COI,70,3,7,205,9,13,7,5.571428571428571,7,9,"['71:72', '65:66', '68:69', '47:51', '53:57', '59:63']",killed
utils.py,28,COI,76,3,9,121,13,13,7,5.777777777777778,7,14,"['71:72', '65:66', '68:69', '41:45', '47:51', '74:77', '53:57', '59:63']",killed
utils.py,29,COI,99,3,1,1,2,13,6,6.0,7,3,['41:45'],killed
utils.py,30,COI,106,3,3,10,4,13,7,4.333333333333333,7,5,"['41:45', '74:77']",killed
utils.py,31,COI,119,5,1,4,2,13,7,7.0,7,2,['74:77'],killed
utils.py,32,COI,130,3,1,1,2,13,7,7.0,7,2,['74:77'],killed
utils.py,33,COI,138,5,0,0,0,0,0,0,0,0,[],killed
utils.py,34,COI,144,3,7,7,11,13,7,6.428571428571429,7,12,"['71:72', '65:66', '68:69', '41:45', '47:51', '53:57', '59:63']",killed
utils.py,35,COI,162,3,7,7,11,13,7,6.428571428571429,7,12,"['71:72', '65:66', '68:69', '41:45', '47:51', '53:57', '59:63']",killed
utils.py,36,COI,169,6,5,7,7,13,7,6.6,7,6,"['71:72', '65:66', '68:69', '53:57', '59:63']",killed
utils.py,37,COI,177,4,5,7,7,13,7,6.6,7,6,"['71:72', '65:66', '68:69', '53:57', '59:63']",killed
utils.py,38,COI,185,3,0,0,0,0,0,0,0,0,[],killed
utils.py,39,COI,189,5,1,1,0,0,0,0.0,0,0,[],killed
utils.py,40,COI,201,3,6,12,8,15,7,5.666666666666667,7,25,"['71:72', '65:66', '41:45', '74:77', '180:201']",killed
utils.py,41,COI,211,3,3,38,2,2,7,2.3333333333333335,7,20,['180:201'],killed
utils.py,42,COI,218,3,1,1,2,2,7,7.0,7,20,['180:201'],killed
utils.py,43,COI,233,3,1,40,0,0,0,0.0,0,0,[],killed
utils.py,44,COI,235,4,2,1265,0,0,0,0.0,0,0,[],killed
utils.py,45,COI,241,3,1,4,0,0,0,0.0,0,0,[],killed
utils.py,46,COI,246,3,1,8,0,0,0,0.0,0,0,[],killed
utils.py,47,COI,246,6,1,8,0,0,0,0.0,0,0,[],killed
utils.py,48,COI,250,3,1,28,0,0,0,0.0,0,0,[],killed
utils.py,49,COI,250,7,1,28,0,0,0,0.0,0,0,[],killed
utils.py,50,COI,254,5,1,24,0,0,0,0.0,0,0,[],killed
utils.py,51,COI,266,3,16,28,20,20,7,5.5,7,131,"['90:96', '128:142', '31:38', '64:70', '161:175', '177:191', '113:126', '56:62', '72:93', '40:47', '49:54', '144:159', '95:111']",killed
utils.py,52,COI,271,3,15,27,20,20,7,5.866666666666666,7,131,"['90:96', '128:142', '31:38', '64:70', '161:175', '177:191', '113:126', '56:62', '72:93', '40:47', '49:54', '144:159', '95:111']",killed
utils.py,53,COI,299,3,5,20,6,6,7,5.2,7,26,"['90:96', '114:123', '95:102', '104:112']",killed
utils.py,54,COI,357,3,2,4,0,0,0,0.0,0,0,[],killed
utils.py,55,COI,359,4,0,0,0,0,0,0,0,0,[],killed
utils.py,56,COI,361,5,0,0,0,0,0,0,0,0,[],killed
utils.py,57,COI,369,3,1,3,0,0,0,0.0,0,0,[],killed
utils.py,58,COI,375,2,2,4,0,0,0,0.0,0,0,[],killed
utils.py,59,COI,383,3,47,1506,40,40,11,2.9361702127659575,11,192,"['268:282', '286:297', '315:329', '299:313', '9:16', '128:142', '31:38', '64:70', '161:175', '177:191', '113:126', '56:62', '72:93', '40:47', '49:54', '144:159', '95:111', '47:59']",killed
utils.py,60,COI,385,4,44,335,39,40,11,2.977272727272727,11,187,"['268:282', '286:297', '315:329', '299:313', '9:16', '128:142', '31:38', '64:70', '161:175', '177:191', '113:126', '72:93', '40:47', '49:54', '144:159', '95:111', '47:59']",killed
utils.py,61,COI,392,3,47,1506,40,40,11,2.9361702127659575,11,192,"['268:282', '286:297', '315:329', '299:313', '9:16', '128:142', '31:38', '64:70', '161:175', '177:191', '113:126', '56:62', '72:93', '40:47', '49:54', '144:159', '95:111', '47:59']",killed
utils.py,62,COI,410,2,4,4,4,4,8,7.5,8,6,"['134:136', '147:150', '142:145', '138:140']",killed
utils.py,63,CRP,16,5,3,8,3,3,5,1.6666666666666667,5,5,['90:96'],incompetent
utils.py,64,CRP,16,5,3,8,3,3,5,1.6666666666666667,5,5,['90:96'],killed
utils.py,65,CRP,26,3,0,0,0,0,0,0,0,0,[],killed
utils.py,66,CRP,26,3,0,0,0,0,0,0,0,0,[],killed
utils.py,67,CRP,27,4,18,31,17,17,7,4.611111111111111,7,126,"['128:142', '31:38', '64:70', '161:175', '177:191', '113:126', '56:62', '72:93', '40:47', '49:54', '144:159', '95:111']",killed
utils.py,68,CRP,27,4,18,31,17,17,7,4.611111111111111,7,126,"['128:142', '31:38', '64:70', '161:175', '177:191', '113:126', '56:62', '72:93', '40:47', '49:54', '144:159', '95:111']",killed
utils.py,69,CRP,44,6,0,0,0,0,0,0,0,0,[],killed
utils.py,70,CRP,44,6,0,0,0,0,0,0,0,0,[],killed
utils.py,71,CRP,50,5,2,3414,0,0,0,0.0,0,0,[],killed
utils.py,72,CRP,50,5,2,3414,0,0,0,0.0,0,0,[],killed
utils.py,73,CRP,92,7,1,1,2,13,6,6.0,7,3,['47:51'],killed
utils.py,74,CRP,92,7,1,1,2,13,6,6.0,7,3,['47:51'],killed
utils.py,75,CRP,92,7,1,1,2,13,6,6.0,7,3,['47:51'],killed
utils.py,76,CRP,92,7,1,1,2,13,6,6.0,7,3,['47:51'],killed
utils.py,77,CRP,99,6,1,1,2,13,6,6.0,7,3,['41:45'],killed
utils.py,78,CRP,99,6,1,1,2,13,6,6.0,7,3,['41:45'],killed
utils.py,79,CRP,107,6,4,9,4,13,7,3.25,7,5,"['41:45', '74:77']",killed
utils.py,80,CRP,111,7,1,1,2,13,6,6.0,7,3,['41:45'],killed
utils.py,81,CRP,118,7,2,11,2,13,7,3.5,7,2,['74:77'],killed
utils.py,82,CRP,118,7,2,11,2,13,7,3.5,7,2,['74:77'],killed
utils.py,83,CRP,130,7,1,1,2,13,7,7.0,7,2,['74:77'],killed
utils.py,84,CRP,130,7,1,1,2,13,7,7.0,7,2,['74:77'],killed
utils.py,85,CRP,146,9,4,4,8,13,6,6.0,7,12,"['41:45', '47:51', '53:57', '59:63']",killed
utils.py,86,CRP,146,9,4,4,8,13,6,6.0,7,12,"['41:45', '47:51', '53:57', '59:63']",killed
utils.py,87,CRP,159,5,7,7,11,13,7,6.428571428571429,7,12,"['71:72', '65:66', '68:69', '41:45', '47:51', '53:57', '59:63']",killed
utils.py,88,CRP,159,5,7,7,11,13,7,6.428571428571429,7,12,"['71:72', '65:66', '68:69', '41:45', '47:51', '53:57', '59:63']",killed
utils.py,89,CRP,164,9,8,2805,11,13,7,5.625,7,12,"['71:72', '65:66', '68:69', '41:45', '47:51', '53:57', '59:63']",killed
utils.py,90,CRP,164,9,8,2805,11,13,7,5.625,7,12,"['71:72', '65:66', '68:69', '41:45', '47:51', '53:57', '59:63']",killed
utils.py,91,CRP,185,7,0,0,0,0,0,0,0,0,[],killed
utils.py,92,CRP,185,7,0,0,0,0,0,0,0,0,[],killed
utils.py,93,CRP,188,6,0,0,0,0,0,0,0,0,[],killed
utils.py,94,CRP,211,8,3,38,2,2,7,2.3333333333333335,7,20,['180:201'],killed
utils.py,95,CRP,212,7,3,21,2,2,7,2.3333333333333335,7,20,['180:201'],killed
utils.py,96,CRP,214,6,2,17,0,0,0,0.0,0,0,[],killed
utils.py,97,CRP,218,8,1,1,2,2,7,7.0,7,20,['180:201'],killed
utils.py,98,CRP,219,7,1,1,2,2,7,7.0,7,20,['180:201'],killed
utils.py,99,CRP,241,7,1,4,0,0,0,0.0,0,0,[],killed
utils.py,100,CRP,241,7,1,4,0,0,0,0.0,0,0,[],killed
utils.py,101,CRP,246,7,1,8,0,0,0,0.0,0,0,[],killed
utils.py,102,CRP,246,7,1,8,0,0,0,0.0,0,0,[],killed
utils.py,103,CRP,247,8,1,13,0,0,0,0.0,0,0,[],killed
utils.py,104,CRP,247,8,1,13,0,0,0,0.0,0,0,[],killed
utils.py,105,CRP,254,6,1,24,0,0,0,0.0,0,0,[],killed
utils.py,106,CRP,254,6,1,24,0,0,0,0.0,0,0,[],killed
utils.py,107,CRP,254,6,1,24,0,0,0,0.0,0,0,[],killed
utils.py,108,CRP,254,6,1,24,0,0,0,0.0,0,0,[],killed
utils.py,109,CRP,254,6,1,24,0,0,0,0.0,0,0,[],killed
utils.py,110,CRP,254,6,1,24,0,0,0,0.0,0,0,[],killed
utils.py,111,CRP,254,6,1,24,0,0,0,0.0,0,0,[],killed
utils.py,112,CRP,254,6,1,24,0,0,0,0.0,0,0,[],killed
utils.py,113,CRP,279,4,3,3008,3,3,5,1.6666666666666667,5,5,['90:96'],killed
utils.py,114,CRP,299,10,5,20,6,6,7,5.2,7,26,"['90:96', '114:123', '95:102', '104:112']",killed
utils.py,115,CRP,318,6,7,8,23,23,10,7.571428571428571,10,58,"['7:14', '16:20', '268:282', '286:297', '315:329', '299:313']",killed
utils.py,116,CRP,318,6,7,8,23,23,10,7.571428571428571,10,58,"['7:14', '16:20', '268:282', '286:297', '315:329', '299:313']",killed
utils.py,117,CRP,318,5,7,8,23,23,10,7.571428571428571,10,58,"['7:14', '16:20', '268:282', '286:297', '315:329', '299:313']",killed
utils.py,118,CRP,321,6,5,15,21,21,10,7.6,10,49,"['268:282', '286:297', '315:329', '299:313']",killed
utils.py,119,CRP,359,7,0,0,0,0,0,0,0,0,[],killed
utils.py,120,CRP,360,7,0,0,0,0,0,0,0,0,[],killed
utils.py,121,CRP,360,7,0,0,0,0,0,0,0,0,[],killed
utils.py,122,CRP,361,8,0,0,0,0,0,0,0,0,[],killed
utils.py,123,CRP,362,8,0,0,0,0,0,0,0,0,[],killed
utils.py,124,CRP,362,8,0,0,0,0,0,0,0,0,[],killed
utils.py,125,CRP,375,5,2,4,0,0,0,0.0,0,0,[],killed
utils.py,126,CRP,375,5,2,4,0,0,0,0.0,0,0,[],killed
utils.py,127,CRP,383,6,47,1506,40,40,11,2.9361702127659575,11,192,"['268:282', '286:297', '315:329', '299:313', '9:16', '128:142', '31:38', '64:70', '161:175', '177:191', '113:126', '56:62', '72:93', '40:47', '49:54', '144:159', '95:111', '47:59']",killed
utils.py,128,CRP,383,6,47,1506,40,40,11,2.9361702127659575,11,192,"['268:282', '286:297', '315:329', '299:313', '9:16', '128:142', '31:38', '64:70', '161:175', '177:191', '113:126', '56:62', '72:93', '40:47', '49:54', '144:159', '95:111', '47:59']",killed
utils.py,129,CRP,385,7,44,335,39,40,11,2.977272727272727,11,187,"['268:282', '286:297', '315:329', '299:313', '9:16', '128:142', '31:38', '64:70', '161:175', '177:191', '113:126', '72:93', '40:47', '49:54', '144:159', '95:111', '47:59']",killed
utils.py,130,CRP,385,7,44,335,39,40,11,2.977272727272727,11,187,"['268:282', '286:297', '315:329', '299:313', '9:16', '128:142', '31:38', '64:70', '161:175', '177:191', '113:126', '72:93', '40:47', '49:54', '144:159', '95:111', '47:59']",killed
utils.py,131,CRP,387,5,47,1506,40,40,11,2.9361702127659575,11,192,"['268:282', '286:297', '315:329', '299:313', '9:16', '128:142', '31:38', '64:70', '161:175', '177:191', '113:126', '56:62', '72:93', '40:47', '49:54', '144:159', '95:111', '47:59']",killed
utils.py,132,CRP,387,5,47,1506,40,40,11,2.9361702127659575,11,192,"['268:282', '286:297', '315:329', '299:313', '9:16', '128:142', '31:38', '64:70', '161:175', '177:191', '113:126', '56:62', '72:93', '40:47', '49:54', '144:159', '95:111', '47:59']",killed
utils.py,133,CRP,404,7,5,11,6,16,10,2.0,10,13,['315:329'],killed
utils.py,134,CRP,404,8,5,11,6,16,10,2.0,10,13,['315:329'],killed
utils.py,135,CRP,405,8,2,3,0,0,0,0.0,0,0,[],killed
utils.py,136,CRP,411,7,2,2,2,4,8,8.0,8,2,"['134:136', '138:140']",killed
utils.py,137,CRP,411,7,2,2,2,4,8,8.0,8,2,"['134:136', '138:140']",killed
utils.py,138,CRP,420,5,33,53,38,47,7,6.606060606060606,20,336,"['128:142', '161:175', '177:191', '113:126', '72:93', '144:159', '95:111', '354:360', '341:352', '387:393', '423:431', '412:421', '402:410', '481:495', '497:513', '515:525', '534:545', '547:558', '560:565', '574:583', '592:608', '617:628', '643:654', '630:641', '656:667', '676:683', '685:692', '720:732', '735:741', '803:823', '171:175', '180:201']",killed
utils.py,139,CRP,420,5,33,53,38,47,7,6.606060606060606,20,336,"['128:142', '161:175', '177:191', '113:126', '72:93', '144:159', '95:111', '354:360', '341:352', '387:393', '423:431', '412:421', '402:410', '481:495', '497:513', '515:525', '534:545', '547:558', '560:565', '574:583', '592:608', '617:628', '643:654', '630:641', '656:667', '676:683', '685:692', '720:732', '735:741', '803:823', '171:175', '180:201']",killed
utils.py,140,CRP,420,5,33,53,38,47,7,6.606060606060606,20,336,"['128:142', '161:175', '177:191', '113:126', '72:93', '144:159', '95:111', '354:360', '341:352', '387:393', '423:431', '412:421', '402:410', '481:495', '497:513', '515:525', '534:545', '547:558', '560:565', '574:583', '592:608', '617:628', '643:654', '630:641', '656:667', '676:683', '685:692', '720:732', '735:741', '803:823', '171:175', '180:201']",killed
utils.py,141,CRP,420,6,33,53,38,47,7,6.606060606060606,20,336,"['128:142', '161:175', '177:191', '113:126', '72:93', '144:159', '95:111', '354:360', '341:352', '387:393', '423:431', '412:421', '402:410', '481:495', '497:513', '515:525', '534:545', '547:558', '560:565', '574:583', '592:608', '617:628', '643:654', '630:641', '656:667', '676:683', '685:692', '720:732', '735:741', '803:823', '171:175', '180:201']",killed
utils.py,142,CRP,421,6,33,53,38,47,7,6.606060606060606,20,336,"['128:142', '161:175', '177:191', '113:126', '72:93', '144:159', '95:111', '354:360', '341:352', '387:393', '423:431', '412:421', '402:410', '481:495', '497:513', '515:525', '534:545', '547:558', '560:565', '574:583', '592:608', '617:628', '643:654', '630:641', '656:667', '676:683', '685:692', '720:732', '735:741', '803:823', '171:175', '180:201']",killed
utils.py,143,CRP,421,6,33,53,38,47,7,6.606060606060606,20,336,"['128:142', '161:175', '177:191', '113:126', '72:93', '144:159', '95:111', '354:360', '341:352', '387:393', '423:431', '412:421', '402:410', '481:495', '497:513', '515:525', '534:545', '547:558', '560:565', '574:583', '592:608', '617:628', '643:654', '630:641', '656:667', '676:683', '685:692', '720:732', '735:741', '803:823', '171:175', '180:201']",killed
utils.py,144,CRP,421,8,33,53,38,47,7,6.606060606060606,20,336,"['128:142', '161:175', '177:191', '113:126', '72:93', '144:159', '95:111', '354:360', '341:352', '387:393', '423:431', '412:421', '402:410', '481:495', '497:513', '515:525', '534:545', '547:558', '560:565', '574:583', '592:608', '617:628', '643:654', '630:641', '656:667', '676:683', '685:692', '720:732', '735:741', '803:823', '171:175', '180:201']",killed
utils.py,145,CRP,421,4,33,53,38,47,7,6.606060606060606,20,336,"['128:142', '161:175', '177:191', '113:126', '72:93', '144:159', '95:111', '354:360', '341:352', '387:393', '423:431', '412:421', '402:410', '481:495', '497:513', '515:525', '534:545', '547:558', '560:565', '574:583', '592:608', '617:628', '643:654', '630:641', '656:667', '676:683', '685:692', '720:732', '735:741', '803:823', '171:175', '180:201']",killed
utils.py,146,CRP,422,5,33,312,38,47,7,6.606060606060606,20,336,"['128:142', '161:175', '177:191', '113:126', '72:93', '144:159', '95:111', '354:360', '341:352', '387:393', '423:431', '412:421', '402:410', '481:495', '497:513', '515:525', '534:545', '547:558', '560:565', '574:583', '592:608', '617:628', '643:654', '630:641', '656:667', '676:683', '685:692', '720:732', '735:741', '803:823', '171:175', '180:201']",killed
utils.py,147,CRP,422,5,33,312,38,47,7,6.606060606060606,20,336,"['128:142', '161:175', '177:191', '113:126', '72:93', '144:159', '95:111', '354:360', '341:352', '387:393', '423:431', '412:421', '402:410', '481:495', '497:513', '515:525', '534:545', '547:558', '560:565', '574:583', '592:608', '617:628', '643:654', '630:641', '656:667', '676:683', '685:692', '720:732', '735:741', '803:823', '171:175', '180:201']",killed
utils.py,148,DDL,80,2,1,37,0,0,0,0.0,0,0,[],killed
utils.py,149,DDL,84,2,1,1,0,0,0,0.0,0,0,[],killed
utils.py,150,DDL,88,2,0,0,0,0,0,0,0,0,[],killed
utils.py,151,DDL,109,2,1,146,0,0,0,0.0,0,0,[],killed
utils.py,152,DDL,113,2,0,0,0,0,0,0,0,0,[],killed
utils.py,153,DDL,148,2,0,0,0,0,0,0,0,0,[],killed
utils.py,154,DDL,153,2,0,0,0,0,0,0,0,0,[],killed
utils.py,155,DDL,173,2,0,0,0,0,0,0,0,0,[],killed
utils.py,156,DDL,183,2,0,0,0,0,0,0,0,0,[],killed
utils.py,157,DDL,216,2,1,16,0,0,0,0.0,0,0,[],killed
utils.py,158,DDL,310,2,0,0,0,0,0,0,0,0,[],killed
utils.py,159,EHD,93,4,5,5,7,13,7,6.6,7,6,"['71:72', '65:66', '68:69', '53:57', '59:63']",killed
utils.py,160,EHD,123,7,0,0,0,0,0,0,0,0,[],killed
utils.py,161,EHD,125,4,1,47,0,0,0,0.0,0,0,[],killed
utils.py,162,EHD,166,5,5,7,7,13,7,6.6,7,6,"['71:72', '65:66', '68:69', '53:57', '59:63']",killed
utils.py,163,EHD,196,4,0,0,0,0,0,0,0,0,[],killed
utils.py,164,EHD,342,4,0,0,0,0,0,0,0,0,[],killed
utils.py,165,EXS,93,4,5,5,7,13,7,6.6,7,6,"['71:72', '65:66', '68:69', '53:57', '59:63']",killed
utils.py,166,EXS,166,5,5,7,7,13,7,6.6,7,6,"['71:72', '65:66', '68:69', '53:57', '59:63']",killed
utils.py,167,EXS,342,4,0,0,0,0,0,0,0,0,[],killed
utils.py,168,IHD,350,2,0,0,0,0,0,0,0,0,[],killed
utils.py,169,IOD,39,2,1,143,0,0,0,0.0,0,0,[],killed
utils.py,170,IOD,43,2,1,133,0,0,0,0.0,0,0,[],killed
utils.py,171,IOD,335,2,0,0,0,0,0,0,0,0,[],killed
utils.py,172,IOD,352,2,0,0,0,0,0,0,0,0,[],killed
utils.py,173,IOD,382,2,0,0,0,0,0,0,0,0,[],killed
utils.py,174,IOP,325,2,0,0,0,0,0,0,0,0,[],killed
utils.py,175,IOP,335,2,0,0,0,0,0,0,0,0,[],killed
utils.py,176,IOP,352,2,0,0,0,0,0,0,0,0,[],killed
utils.py,177,LCR,29,5,17,30,17,17,7,4.882352941176471,7,126,"['128:142', '31:38', '64:70', '161:175', '177:191', '113:126', '56:62', '72:93', '40:47', '49:54', '144:159', '95:111']",killed
utils.py,178,LCR,50,5,2,3414,0,0,0,0.0,0,0,[],killed
utils.py,179,LCR,55,5,1,1938,0,0,0,0.0,0,0,[],killed
utils.py,180,LCR,60,7,1,1253,0,0,0,0.0,0,0,[],killed
utils.py,181,LCR,60,9,1,1253,0,0,0,0.0,0,0,[],killed
utils.py,182,LCR,86,5,1,1,2,13,7,7.0,7,2,['74:77'],killed
utils.py,183,LCR,92,6,1,1,2,13,6,6.0,7,3,['47:51'],killed
utils.py,184,LCR,235,7,2,1265,0,0,0,0.0,0,0,[],killed
utils.py,185,LCR,250,6,1,28,0,0,0,0.0,0,0,[],killed
utils.py,186,LCR,299,6,5,20,6,6,7,5.2,7,26,"['90:96', '114:123', '95:102', '104:112']",killed
utils.py,187,LCR,403,4,5,21,6,16,10,2.0,10,13,['315:329'],killed
utils.py,188,ROR,16,4,3,8,3,3,5,1.6666666666666667,5,5,['90:96'],killed
utils.py,189,ROR,16,4,3,8,3,3,5,1.6666666666666667,5,5,['90:96'],killed
utils.py,190,ROR,201,6,6,12,8,15,7,5.666666666666667,7,25,"['71:72', '65:66', '41:45', '74:77', '180:201']",killed
utils.py,191,ROR,241,6,1,4,0,0,0,0.0,0,0,[],killed
utils.py,192,ROR,299,7,5,20,6,6,7,5.2,7,26,"['90:96', '114:123', '95:102', '104:112']",killed
utils.py,193,ROR,318,6,7,8,23,23,10,7.571428571428571,10,58,"['7:14', '16:20', '268:282', '286:297', '315:329', '299:313']",killed
utils.py,194,ROR,318,6,7,8,23,23,10,7.571428571428571,10,58,"['7:14', '16:20', '268:282', '286:297', '315:329', '299:313']",killed
utils.py,195,ROR,318,6,7,8,23,23,10,7.571428571428571,10,58,"['7:14', '16:20', '268:282', '286:297', '315:329', '299:313']",killed
utils.py,196,ROR,318,6,7,8,23,23,10,7.571428571428571,10,58,"['7:14', '16:20', '268:282', '286:297', '315:329', '299:313']",killed
utils.py,197,ROR,321,5,5,15,21,21,10,7.6,10,49,"['268:282', '286:297', '315:329', '299:313']",killed
utils.py,198,ROR,321,5,5,15,21,21,10,7.6,10,49,"['268:282', '286:297', '315:329', '299:313']",killed
utils.py,199,ROR,359,7,0,0,0,0,0,0,0,0,[],killed
utils.py,200,ROR,361,8,0,0,0,0,0,0,0,0,[],killed
utils.py,201,ROR,375,5,2,4,0,0,0,0.0,0,0,[],killed
utils.py,202,ROR,405,5,2,3,0,0,0,0.0,0,0,[],killed
utils.py,203,ROR,409,6,4,14,4,4,8,7.5,8,6,"['134:136', '147:150', '142:145', '138:140']",killed
utils.py,204,ROR,409,6,4,14,4,4,8,7.5,8,6,"['134:136', '147:150', '142:145', '138:140']",killed
utils.py,205,SCD,325,2,0,0,0,0,0,0,0,0,[],killed
utils.py,206,SCD,335,2,0,0,0,0,0,0,0,0,[],killed
utils.py,207,SCD,352,2,0,0,0,0,0,0,0,0,[],killed
utils.py,208,SIR,420,4,33,53,38,47,7,6.606060606060606,20,336,"['128:142', '161:175', '177:191', '113:126', '72:93', '144:159', '95:111', '354:360', '341:352', '387:393', '423:431', '412:421', '402:410', '481:495', '497:513', '515:525', '534:545', '547:558', '560:565', '574:583', '592:608', '617:628', '643:654', '630:641', '656:667', '676:683', '685:692', '720:732', '735:741', '803:823', '171:175', '180:201']",killed
